mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score,representation,source_run
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Fz,False,3.000949615562452,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Oz,False,0.031163129376840102,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__PO7,False,2.6403644272317135,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__PO8,False,0.8113363267694882,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Pz,False,1.0788669365320045,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__C3,False,3.2938951649488675,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__C4,True,3.5565286254349395,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Cz,False,0.17158877610940396,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Fz,False,0.00792942939028236,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Oz,False,0.6609508457243508,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__PO7,False,3.173415563015483,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__PO8,False,0.21146147859766887,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Pz,False,0.010901436126090264,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__C3,False,0.709422719757218,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__C4,False,0.4020723125776757,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Cz,False,0.012213334414115064,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Fz,False,0.4257715447926778,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Oz,False,0.034119207824485284,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__PO7,False,0.1343899848153533,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__PO8,True,3.9340969767072465,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Pz,False,0.2412978675977659,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__C3,False,2.680713592813175,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__C4,True,3.9354380428164886,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Cz,False,1.5940863959698726,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Fz,True,6.5405402572973,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Oz,False,0.8948165718939534,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__PO7,True,4.306894058229505,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__PO8,True,8.51441124224153,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Pz,False,1.7645267156414923,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__C3,False,0.11987911104347429,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__C4,False,0.003965340880329262,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Cz,False,0.057849240152188904,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Fz,False,0.3567498270584002,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Oz,False,0.969903094327236,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__PO7,False,0.12373914024776365,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__PO8,False,0.06835906857674642,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Pz,False,0.00030813742122940487,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__C3,False,0.23662060986648098,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__C4,False,1.8474660917875176,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Cz,False,0.06937972649947478,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Fz,False,2.534431707720372e-05,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Oz,False,0.2307852398650881,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__PO7,False,1.0696449616693133,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__PO8,False,0.23045144926326705,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Pz,False,0.16483776332207034,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__C3,True,4.302987709001044,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__C4,False,1.174215499942454,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Cz,False,1.5662175353428291,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Fz,False,0.012304051049976939,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Oz,False,0.04207210549994332,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__PO7,False,1.4524688486975494,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__PO8,False,0.8285807838198236,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Pz,False,0.17360200142716622,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__C3,False,1.8432869462070418,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__C4,False,3.8011872025201443,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Cz,False,0.004963241330426431,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Fz,False,0.15627967291563194,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Oz,False,0.8872993718318811,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__PO7,False,0.5275843250488144,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__PO8,False,0.27888964417421475,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Pz,False,0.034797318208972965,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__C3,False,1.0664568098530738,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__C4,False,0.9948019896840343,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Cz,False,1.561291435957671,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Fz,True,8.977219647713097,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Oz,True,4.405043163523504,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__PO7,False,1.0005946000226364,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__PO8,True,8.429368424399733,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Pz,False,1.2337075828905255,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__C3,False,1.4743454510850866,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__C4,False,0.027826364504697068,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Cz,False,3.0558792679560396,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Fz,True,7.142003458190419,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Oz,False,3.2373933742084553,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__PO7,False,1.2484040067138498,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__PO8,True,4.949480073102012,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Pz,False,1.5453660659974642,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__C3,False,0.0061400613379405415,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__C4,False,1.8683665788811514,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__Cz,True,4.00806457881974,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__Fz,True,9.928727094496548,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__Oz,False,3.043101296411211,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__PO7,False,2.053736815977194,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__PO8,True,6.6783684961721335,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hc__Pz,False,0.10889894886841484,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__C3,False,1.2856443013170085,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__C4,False,0.12877360726049122,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__Cz,False,2.696880544414253,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__Fz,True,8.196599363075388,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__Oz,False,2.7826095719021278,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__PO7,True,3.9699833438738783,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__PO8,True,9.043740221607834,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_mf_hz__Pz,False,1.000088607594936,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__C3,False,1.774847469503158,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__C4,False,0.023687121878215315,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__Cz,True,6.663834491704614,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__Fz,True,8.873123915352737,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__Oz,False,3.8884912257632265,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__PO7,True,4.526399471892566,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__PO8,True,7.124147441347018,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_delta__Pz,False,1.6805504680336523,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__C3,False,0.7631058529922106,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__C4,False,0.03752342680998945,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__Cz,False,0.08546669144609328,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__Fz,False,0.05169435311630127,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__Oz,False,0.7394436751888792,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__PO7,True,4.373748521083446,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__PO8,False,0.4194095853274552,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_delta__Pz,False,0.1440288567926104,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__C3,False,2.504943651656654,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__C4,False,2.519302257622497,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__Cz,False,0.08363034259584846,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__Fz,False,0.5739355791161546,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__Oz,False,0.011954156768390616,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__PO7,False,0.3284615449672161,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__PO8,False,0.1747563453631171,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_theta__Pz,False,1.569763379702956,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__C3,False,0.06200375124746185,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__C4,False,0.27330802584707725,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__Cz,False,3.3309689421141693,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__Fz,False,3.4465579981234566,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__Oz,False,1.6409666315403735,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__PO7,False,1.519560669276587,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__PO8,False,2.075952677869165,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_theta__Pz,False,9.624500558031793e-08,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__C3,False,2.2120676706419933,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__C4,False,3.390991314804729,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__Cz,False,2.178990272524456,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__Fz,False,0.003105785274699615,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__Oz,False,0.3009230112151076,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__PO7,False,1.9722069700470588,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__PO8,False,0.9873504699896128,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_alpha__Pz,False,0.09116166867115817,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__C3,False,0.5262299701651563,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__C4,False,0.002001832834581093,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__Cz,False,0.1322537104198601,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__Fz,False,0.4589268025921291,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__Oz,False,0.18818929400795392,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__PO7,False,0.03431733494305778,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__PO8,False,1.7171531957409238,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_alpha__Pz,False,0.6998074968911627,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__C3,False,1.8620569775441773,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__C4,True,6.679749528961969,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__Cz,False,1.129421004730726,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__Fz,True,7.394188255000633,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__Oz,False,1.2715905121934423,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__PO7,False,3.0751708373734608,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__PO8,False,2.657010208992281,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_beta__Pz,False,1.547544749281829,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__C3,False,0.4581167182583123,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__C4,False,0.056885300815702,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__Cz,False,0.1230343962131098,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__Fz,False,0.19500607506133372,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__Oz,False,0.6273866714535187,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__PO7,False,0.10518224189691816,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__PO8,False,0.650608091731785,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_beta__Pz,False,0.010123034490734515,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__C3,False,0.07826976700014236,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__C4,False,0.09217228508733498,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__Cz,False,0.025013660590820122,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__Fz,False,0.5137337801597294,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__Oz,False,0.4912870433093502,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__PO7,False,0.13469303363812227,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__PO8,False,1.3104201449602488,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_bp_gamma__Pz,False,0.4561466819586674,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__C3,False,1.501237797117997,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__C4,False,0.09310841295138832,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__Cz,True,5.3606874311450365,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__Fz,False,0.04367263853086752,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__Oz,False,1.088672325910936,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__PO7,True,8.451296548983489,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__PO8,False,0.1364128923937845,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se_gamma__Pz,False,0.07210643935544317,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__C3,False,0.6781125457048339,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__C4,False,1.0123376038087877,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__Cz,False,3.466771123710239,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__Fz,False,0.1431221771931941,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__Oz,True,5.188235228317771,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__PO7,False,0.1162283370996075,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__PO8,False,5.0465743926199575,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_sd__Pz,False,0.18244935620179153,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__C3,False,0.4469080372182174,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__C4,False,0.6340926321594526,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__Cz,False,3.957284475308631,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__Fz,True,9.569257122267901,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__Oz,True,5.277916068565017,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__PO7,False,0.5234001125161316,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__PO8,True,14.621120847984379,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_se__Pz,False,3.4873538095789294,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__C3,False,0.11269771980510675,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__C4,False,0.11269228817380007,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__Cz,True,5.06529192764567,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__Fz,True,5.8971927417176095,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__Oz,True,5.231941919516669,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__PO7,False,1.8834713769890956,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__PO8,True,10.522439361299094,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hm__Pz,False,2.2512130333978226,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__C3,False,2.7870380314267007,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__C4,False,0.06261208051582376,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__Cz,False,3.5024318775842147,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__Fz,True,8.915453375707212,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__Oz,False,2.544432497023019,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__PO7,False,1.9413392879801834,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__PO8,True,12.828955338205692,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_hc__Pz,False,0.6169766232482551,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_mf_hz__C3,True,5.1298771561153576,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_mf_hz__C4,False,0.039704067422997515,with_ICA,p19_final
individual,P19,P19,valence,eeg,svm,20,20,4,eeg_mf_hz__Cz,False,4.370567491722126,with_ICA,p19_final
